I_magnitude,period_days,I_band_amplitude,V_minus_I_color,star_type
18.925,0.4902545,0.871,0.5109999999999992,RR Lyrae
18.771,0.5689548,0.443,0.5479999999999983,RR Lyrae
19.674,0.5046254,0.835,0.8859999999999992,RR Lyrae
18.861,0.542486,0.537,0.5719999999999992,RR Lyrae
19.031,0.5188994,0.447,0.5860000000000021,RR Lyrae
18.421,0.7264642,0.607,0.5410000000000004,RR Lyrae
19.034,0.5405882,0.628,0.7200000000000024,RR Lyrae
18.654,0.6432064,0.434,0.5629999999999988,RR Lyrae
18.843,0.6340598,0.229,0.6810000000000009,RR Lyrae
18.842,0.5088537,0.791,0.46199999999999974,RR Lyrae
18.597,0.6117994,0.59,0.38400000000000034,RR Lyrae
18.621,0.6069462,0.733,0.5390000000000015,RR Lyrae
18.757,0.5450633,0.628,0.546999999999997,RR Lyrae
18.745,0.6188278,0.313,0.657,RR Lyrae
18.903,0.4752314,0.854,0.43599999999999994,RR Lyrae
18.853,0.5773685,0.47,0.6449999999999996,RR Lyrae
18.872,0.5839141,0.495,0.6900000000000013,RR Lyrae
18.871,0.5836047,0.68,0.5750000000000028,RR Lyrae
18.839,0.6386903,0.509,0.6900000000000013,RR Lyrae
18.674,0.6065997,0.503,0.5519999999999996,RR Lyrae
18.578,0.5922266,0.679,0.597999999999999,RR Lyrae
18.706,0.6118577,0.478,0.6449999999999996,RR Lyrae
19.071,0.5814004,0.516,0.8409999999999975,RR Lyrae
18.932,0.5050176,0.579,0.5690000000000026,RR Lyrae
18.567,0.8497344,0.285,0.6859999999999999,RR Lyrae
19.015,0.4997901,0.775,0.5809999999999995,RR Lyrae
18.857,0.5116782,0.787,0.5310000000000024,RR Lyrae
19.503,0.4156392,0.849,0.7119999999999997,RR Lyrae
18.755,0.5348306,0.703,0.583000000000002,RR Lyrae
18.702,0.7861348,0.344,0.7099999999999973,RR Lyrae
18.679,0.6321416,0.459,0.5670000000000002,RR Lyrae
18.965,0.7329488,0.242,0.8060000000000009,RR Lyrae
18.866,0.4932518,0.299,0.5700000000000003,RR Lyrae
18.49,0.7323013,0.582,0.5480000000000018,RR Lyrae
18.705,0.5316896,0.426,0.5120000000000005,RR Lyrae
18.75,0.5399958,0.605,0.5859999999999985,RR Lyrae
18.681,0.5747332,0.543,0.4289999999999985,RR Lyrae
19.364,0.587921,0.587,0.7459999999999987,RR Lyrae
18.646,0.6103138,0.679,0.5640000000000001,RR Lyrae
18.784,0.542017,0.585,0.5330000000000013,RR Lyrae
18.54,0.6220623,0.472,0.41300000000000026,RR Lyrae
18.971,0.5542144,0.606,0.6789999999999985,RR Lyrae
18.991,0.5798486,0.514,0.661999999999999,RR Lyrae
19.445,0.4892578,0.564,0.7759999999999998,RR Lyrae
19.102,0.5632066,0.566,0.8000000000000007,RR Lyrae
18.91,0.5780609,0.597,0.6630000000000003,RR Lyrae
18.806,0.5420645,0.538,0.5380000000000003,RR Lyrae
18.938,0.4696571,0.643,0.5199999999999996,RR Lyrae
18.573,0.5961004,0.369,0.7059999999999995,RR Lyrae
18.779,0.5003339,0.566,0.5710000000000015,RR Lyrae
18.679,0.6480236,0.145,0.6270000000000024,RR Lyrae
18.822,0.6413693,0.548,0.6550000000000011,RR Lyrae
18.609,0.7166889,0.391,0.7069999999999972,RR Lyrae
19.026,0.5312023,0.598,0.7340000000000018,RR Lyrae
19.151,0.4788311,0.794,0.652000000000001,RR Lyrae
18.849,0.5695536,0.541,-0.062000000000001165,RR Lyrae
17.427,0.6116823,0.101,0.9149999999999991,RR Lyrae
18.846,0.6535782,0.628,0.7199999999999989,RR Lyrae
18.615,0.6609026,0.265,0.5990000000000002,RR Lyrae
18.84,0.5649753,0.581,0.6140000000000008,RR Lyrae
18.622,0.5521969,0.716,0.5229999999999997,RR Lyrae
18.761,0.5806734,0.432,0.5510000000000019,RR Lyrae
18.864,0.570574,0.496,0.6110000000000007,RR Lyrae
18.75,0.5238492,0.747,0.5,RR Lyrae
18.943,0.4719841,0.676,0.6099999999999994,RR Lyrae
18.751,0.6223452,0.368,0.722999999999999,RR Lyrae
18.864,0.5433602,0.625,0.5899999999999999,RR Lyrae
18.859,0.4951002,0.746,0.546999999999997,RR Lyrae
19.549,0.411359,0.584,0.7240000000000002,RR Lyrae
18.899,0.567845,0.464,0.6310000000000002,RR Lyrae
18.916,0.6033145,0.327,0.5910000000000011,RR Lyrae
19.262,0.5937783,0.46,0.8140000000000001,RR Lyrae
18.597,0.6564084,0.744,0.5449999999999982,RR Lyrae
18.717,0.6025676,0.362,0.397000000000002,RR Lyrae
18.633,0.629175,0.228,0.4380000000000024,RR Lyrae
18.878,0.5074071,0.606,0.5219999999999985,RR Lyrae
19.02,0.5002687,0.569,0.5940000000000012,RR Lyrae
19.542,0.4905739,0.775,0.7759999999999998,RR Lyrae
18.949,0.5886079,0.502,0.6259999999999977,RR Lyrae
18.738,0.5111109,0.782,0.565999999999999,RR Lyrae
18.196,0.6231355,0.38,0.671999999999997,RR Lyrae
18.683,0.63379,0.435,0.6769999999999996,RR Lyrae
18.773,0.6292138,0.344,0.6539999999999999,RR Lyrae
18.698,0.5917683,0.622,0.5240000000000009,RR Lyrae
16.731,0.4924095,0.101,1.1069999999999993,RR Lyrae
18.449,0.7026532,0.484,0.5629999999999988,RR Lyrae
18.99,0.4711442,0.856,0.5370000000000026,RR Lyrae
17.767,0.7007548,0.226,0.8620000000000019,RR Lyrae
19.106,0.5310778,0.787,0.6629999999999967,RR Lyrae
19.186,0.451709,0.662,0.5700000000000003,RR Lyrae
18.769,0.6040165,0.55,0.6070000000000029,RR Lyrae
18.75,0.4873067,0.462,0.5799999999999983,RR Lyrae
18.691,0.6319864,0.261,0.6260000000000012,RR Lyrae
19.375,0.504962,0.791,0.8719999999999999,RR Lyrae
18.752,0.6053596,0.451,0.7550000000000026,RR Lyrae
18.776,0.6484177,0.189,0.6580000000000013,RR Lyrae
19.109,0.3870108,0.663,1.7349999999999994,RR Lyrae
18.916,0.5366603,0.745,0.5030000000000001,RR Lyrae
19.009,0.4735705,0.733,0.5309999999999988,RR Lyrae
19.15,0.5461008,0.538,0.735000000000003,RR Lyrae
18.751,0.6869995,0.266,0.6989999999999981,RR Lyrae
18.694,0.6484817,0.294,0.6290000000000013,RR Lyrae
18.77,0.5687378,0.428,0.7330000000000005,RR Lyrae
18.492,0.8048247,0.302,0.7459999999999987,RR Lyrae
18.746,0.5926057,0.555,0.6210000000000022,RR Lyrae
18.871,0.5560765,0.68,0.6000000000000014,RR Lyrae
18.577,0.6495445,0.108,0.6709999999999994,RR Lyrae
18.97,0.6568053,0.326,0.7870000000000026,RR Lyrae
19.075,0.5538415,0.483,0.6739999999999995,RR Lyrae
19.546,0.4620306,0.886,0.9350000000000023,RR Lyrae
18.503,0.5183522,0.577,0.38200000000000145,RR Lyrae
19.236,0.4358326,0.533,0.620000000000001,RR Lyrae
18.75,0.6102122,0.43,0.6640000000000015,RR Lyrae
18.955,0.5705514,0.429,0.6030000000000015,RR Lyrae
18.805,0.4880904,0.749,0.48100000000000165,RR Lyrae
18.912,0.5897856,0.418,0.583000000000002,RR Lyrae
18.951,0.5067623,0.722,0.625,RR Lyrae
18.834,0.5936957,0.498,0.6799999999999997,RR Lyrae
18.89,0.5411148,0.635,0.5790000000000006,RR Lyrae
18.731,0.5179432,0.616,0.48999999999999844,RR Lyrae
18.423,0.6564924,0.559,0.5650000000000013,RR Lyrae
18.916,0.5641676,0.476,0.5960000000000001,RR Lyrae
18.731,0.5699853,0.648,0.5889999999999986,RR Lyrae
18.904,0.6436033,0.19,0.5940000000000012,RR Lyrae
18.766,0.5990086,0.464,0.6040000000000028,RR Lyrae
18.797,0.5733863,0.511,0.6099999999999994,RR Lyrae
18.482,0.4947893,0.629,0.23799999999999955,RR Lyrae
18.942,0.4904752,0.641,0.536999999999999,RR Lyrae
18.668,0.5066399,0.493,0.5259999999999998,RR Lyrae
18.584,0.6599472,0.132,0.661999999999999,RR Lyrae
18.644,0.6064014,0.371,0.6430000000000007,RR Lyrae
18.931,0.601536,0.518,0.5109999999999992,RR Lyrae
18.856,0.5350861,0.751,0.597999999999999,RR Lyrae
18.384,0.6708413,0.184,0.49599999999999866,RR Lyrae
17.705,0.7400945,0.154,0.8630000000000031,RR Lyrae
18.656,0.5766475,0.471,0.47300000000000253,RR Lyrae
18.99,0.5029391,0.808,0.5310000000000024,RR Lyrae
19.04,0.5855936,0.696,0.6460000000000008,RR Lyrae
18.647,0.6091162,0.445,0.5520000000000032,RR Lyrae
19.07,0.5721601,0.44,0.7830000000000013,RR Lyrae
19.324,0.4795497,0.711,0.6309999999999967,RR Lyrae
18.697,0.6207041,0.51,0.5660000000000025,RR Lyrae
18.998,0.4493713,0.89,0.4869999999999983,RR Lyrae
18.959,0.5688044,0.619,0.8120000000000012,RR Lyrae
18.577,0.5880679,0.653,0.5079999999999991,RR Lyrae
18.573,0.6000074,0.523,0.5289999999999999,RR Lyrae
18.902,0.7267128,0.143,0.6879999999999988,RR Lyrae
19.012,0.6333042,0.337,0.7729999999999997,RR Lyrae
18.966,0.5455772,0.709,0.44399999999999906,RR Lyrae
18.957,0.54944,0.572,0.657,RR Lyrae
18.87,0.5468539,0.388,0.6089999999999982,RR Lyrae
18.602,0.6502229,0.654,0.532,RR Lyrae
18.824,0.6665749,0.179,0.6539999999999999,RR Lyrae
18.909,0.6214288,0.348,0.6430000000000007,RR Lyrae
18.816,0.5665246,0.764,0.6040000000000028,RR Lyrae
18.541,0.7350827,0.359,0.5839999999999996,RR Lyrae
19.044,0.4679486,0.904,0.6750000000000007,RR Lyrae
19.283,0.5395272,0.492,0.8460000000000001,RR Lyrae
19.46,0.5161264,0.698,0.9109999999999978,RR Lyrae
19.274,0.510344,0.545,0.7859999999999978,RR Lyrae
18.943,0.538427,0.424,0.6219999999999999,RR Lyrae
18.856,0.5078519,0.639,0.5329999999999977,RR Lyrae
18.838,0.5809062,0.613,0.6119999999999983,RR Lyrae
18.852,0.5122598,0.812,0.5629999999999988,RR Lyrae
18.963,0.5698246,0.536,0.690999999999999,RR Lyrae
18.895,0.6163344,0.321,0.6649999999999991,RR Lyrae
19.376,0.3882195,0.732,0.5519999999999996,RR Lyrae
18.898,0.5615914,0.667,0.647000000000002,RR Lyrae
18.63,0.6247962,0.639,0.5340000000000025,RR Lyrae
18.693,0.6155903,0.326,0.5889999999999986,RR Lyrae
18.604,0.6031356,0.338,0.6600000000000001,RR Lyrae
18.855,0.4878076,0.586,0.48300000000000054,RR Lyrae
18.768,0.5397797,0.351,0.5899999999999999,RR Lyrae
18.687,0.6985437,0.275,0.7069999999999972,RR Lyrae
18.748,0.6226198,0.325,0.5849999999999973,RR Lyrae
18.662,0.5568929,0.414,0.5380000000000003,RR Lyrae
19.608,0.6524926,0.549,1.2119999999999997,RR Lyrae
18.917,0.5458391,0.622,0.5819999999999972,RR Lyrae
18.934,0.5327951,0.7,0.5869999999999997,RR Lyrae
18.69,0.5467957,0.42,0.5209999999999972,RR Lyrae
18.611,0.6587288,0.467,0.6439999999999984,RR Lyrae
18.688,0.6415539,0.254,0.615000000000002,RR Lyrae
18.984,0.6618782,0.274,0.7219999999999978,RR Lyrae
19.052,0.5240012,0.812,0.5850000000000009,RR Lyrae
18.978,0.6002838,0.432,0.6709999999999994,RR Lyrae
18.539,0.7323548,0.373,0.6069999999999993,RR Lyrae
18.691,0.6065856,0.676,0.5650000000000013,RR Lyrae
19.057,0.4275388,0.89,0.38700000000000045,RR Lyrae
18.838,0.4733567,0.518,0.44200000000000017,RR Lyrae
18.677,0.6082075,0.647,0.6280000000000001,RR Lyrae
18.711,0.6106381,0.32,0.6850000000000023,RR Lyrae
18.766,0.6091192,0.741,0.5200000000000031,RR Lyrae
18.667,0.6591545,0.211,0.6259999999999977,RR Lyrae
18.365,0.7108974,0.474,0.3730000000000011,RR Lyrae
18.16,0.5907786,0.198,0.8840000000000003,RR Lyrae
18.886,0.6225662,0.614,0.6180000000000021,RR Lyrae
19.038,0.5703009,0.412,0.5829999999999984,RR Lyrae
18.936,0.5652012,0.815,0.629999999999999,RR Lyrae
18.848,0.4776048,0.724,0.583000000000002,RR Lyrae
18.769,0.567544,0.611,0.5730000000000004,RR Lyrae
18.854,0.6074729,0.39,0.6709999999999994,RR Lyrae
18.126,0.6280659,0.394,0.3019999999999996,RR Lyrae
18.581,0.6408128,0.535,0.5899999999999999,RR Lyrae
17.699,0.6829395,0.078,0.9869999999999983,RR Lyrae
18.951,0.5499328,0.612,0.6110000000000007,RR Lyrae
18.882,0.4938986,0.671,0.6069999999999993,RR Lyrae
18.701,0.5559974,0.498,0.5919999999999987,RR Lyrae
18.745,0.5539468,0.519,0.6039999999999992,RR Lyrae
19.381,0.6394016,0.334,0.7830000000000013,RR Lyrae
18.762,0.6552516,0.32,0.6009999999999991,RR Lyrae
18.887,0.4752087,0.835,0.4740000000000002,RR Lyrae
19.007,0.5879834,0.442,0.764999999999997,RR Lyrae
18.703,0.3964837,0.132,0.4640000000000022,RR Lyrae
18.931,0.67281,0.469,0.6699999999999982,RR Lyrae
18.894,0.4804019,0.7,0.47800000000000153,RR Lyrae
17.941,0.4461915,0.284,0.7319999999999993,RR Lyrae
18.614,0.6420167,0.283,0.602999999999998,RR Lyrae
18.664,0.5810832,0.552,0.546999999999997,RR Lyrae
18.667,0.6408767,0.184,0.5739999999999981,RR Lyrae
19.108,0.4231226,0.599,0.5259999999999998,RR Lyrae
18.703,0.5710636,0.532,0.625,RR Lyrae
18.684,0.5922866,0.526,0.593,RR Lyrae
18.721,0.5499731,0.585,0.5350000000000001,RR Lyrae
19.053,0.4769472,0.785,0.5579999999999998,RR Lyrae
18.69,0.6073669,0.426,0.6529999999999987,RR Lyrae
19.281,0.4516487,0.74,0.7900000000000027,RR Lyrae
18.632,0.4949202,0.728,0.5009999999999977,RR Lyrae
18.96,0.5174035,0.837,0.5549999999999997,RR Lyrae
19.059,0.534469,0.726,0.7330000000000005,RR Lyrae
18.431,0.5029644,0.417,0.8349999999999973,RR Lyrae
18.632,0.5546031,0.765,0.536999999999999,RR Lyrae
18.786,0.478076,0.667,0.5599999999999987,RR Lyrae
18.926,0.5230248,0.756,0.5620000000000012,RR Lyrae
18.804,0.6183551,0.306,0.6780000000000008,RR Lyrae
18.565,0.6006858,0.289,0.4759999999999991,RR Lyrae
18.645,0.6441051,0.162,0.6490000000000009,RR Lyrae
18.83,0.633881,0.21,0.7110000000000021,RR Lyrae
18.967,0.4460287,0.901,0.49099999999999966,RR Lyrae
18.878,0.6062662,0.393,0.7560000000000002,RR Lyrae
18.134,0.5182384,0.46,0.46399999999999864,RR Lyrae
19.79,0.6104774,0.451,1.2200000000000024,RR Lyrae
18.773,0.5369732,0.499,0.6980000000000004,RR Lyrae
18.803,0.6918634,0.279,0.6329999999999991,RR Lyrae
18.479,0.434049,0.156,0.48100000000000165,RR Lyrae
18.73,0.6491716,0.345,0.5910000000000011,RR Lyrae
18.999,0.5449985,0.714,0.5850000000000009,RR Lyrae
18.851,0.5992192,0.562,0.6419999999999995,RR Lyrae
18.6,0.6282674,0.716,0.5589999999999975,RR Lyrae
18.877,0.4858605,0.869,0.4610000000000021,RR Lyrae
18.738,0.528761,0.626,0.4740000000000002,RR Lyrae
18.919,0.6717286,0.639,0.6870000000000012,RR Lyrae
19.202,0.3969069,0.369,0.565999999999999,RR Lyrae
18.667,0.6470896,0.248,0.639999999999997,RR Lyrae
18.999,0.5353101,0.608,0.7560000000000002,RR Lyrae
18.829,0.6028144,0.413,0.6219999999999999,RR Lyrae
18.675,0.5443876,0.709,0.4269999999999996,RR Lyrae
18.736,0.6260267,0.572,0.6539999999999999,RR Lyrae
18.781,0.4751897,0.783,0.5630000000000024,RR Lyrae
18.897,0.6414055,0.394,0.6539999999999999,RR Lyrae
18.846,0.4883784,0.808,0.48499999999999943,RR Lyrae
18.982,0.6189031,0.455,0.7780000000000022,RR Lyrae
19.002,0.5792447,0.627,0.7160000000000011,RR Lyrae
18.936,0.5606156,0.614,0.6419999999999995,RR Lyrae
18.832,0.549448,0.69,0.5820000000000007,RR Lyrae
18.506,0.5805738,0.452,0.4720000000000013,RR Lyrae
18.86,0.6175093,0.432,0.6930000000000014,RR Lyrae
18.802,0.489822,0.861,0.4870000000000019,RR Lyrae
18.719,0.6023576,0.378,0.593,RR Lyrae
18.671,0.7179364,0.352,0.6410000000000018,RR Lyrae
19.093,0.595752,0.462,0.7839999999999989,RR Lyrae
18.477,0.673838,0.45,0.6009999999999991,RR Lyrae
18.83,0.6172868,0.351,0.6510000000000034,RR Lyrae
18.911,0.5554758,0.398,0.6109999999999971,RR Lyrae
18.602,0.5395057,0.578,0.43700000000000117,RR Lyrae
18.878,0.6337739,0.259,0.661999999999999,RR Lyrae
18.808,0.6287177,0.354,0.6069999999999993,RR Lyrae
18.812,0.5597771,0.603,0.5649999999999977,RR Lyrae
17.755,0.5273006,0.28,0.6650000000000027,RR Lyrae
19.166,0.5075957,0.596,0.5620000000000012,RR Lyrae
18.578,0.7383752,0.186,0.6180000000000021,RR Lyrae
18.693,0.5914303,0.513,0.5909999999999975,RR Lyrae
18.72,0.6978463,0.426,0.7000000000000028,RR Lyrae
18.747,0.6852458,0.579,0.6140000000000008,RR Lyrae
18.894,0.5505261,0.597,0.6650000000000027,RR Lyrae
19.04,0.4747237,0.835,0.5600000000000023,RR Lyrae
18.288,0.5499865,0.351,0.6219999999999999,RR Lyrae
18.837,0.5703901,0.529,0.5459999999999994,RR Lyrae
19.036,0.5999812,0.163,0.7219999999999978,RR Lyrae
18.874,0.6175347,0.305,0.679000000000002,RR Lyrae
18.792,0.5936185,0.48,0.6389999999999993,RR Lyrae
19.145,0.4584632,0.641,0.5259999999999998,RR Lyrae
18.703,0.5990758,0.454,0.6449999999999996,RR Lyrae
18.645,0.5443641,0.424,0.6589999999999989,RR Lyrae
19.591,0.4810707,0.82,0.9369999999999976,RR Lyrae
18.856,0.4672912,0.842,0.47199999999999775,RR Lyrae
18.701,0.6490359,0.286,0.6179999999999986,RR Lyrae
19.53,0.7438804,0.362,1.2539999999999978,RR Lyrae
18.906,0.4904399,0.83,0.45800000000000196,RR Lyrae
19.515,0.5592732,0.599,1.0109999999999992,RR Lyrae
19.053,0.4799509,0.867,0.5899999999999999,RR Lyrae
19.043,0.5036961,0.9,0.6930000000000014,RR Lyrae
18.923,0.5247376,0.528,0.5700000000000003,RR Lyrae
18.74,0.5581002,0.611,0.6350000000000016,RR Lyrae
18.739,0.5773064,0.594,0.6579999999999977,RR Lyrae
18.755,0.5117627,0.679,0.5280000000000022,RR Lyrae
18.531,0.6400603,0.434,0.6300000000000026,RR Lyrae
18.824,0.5842285,0.509,0.6139999999999972,RR Lyrae
19.35,0.6452007,0.389,0.8389999999999986,RR Lyrae
18.826,0.6133615,0.328,0.8019999999999996,RR Lyrae
18.829,0.5660813,0.527,0.5199999999999996,RR Lyrae
18.806,0.641241,0.146,0.6780000000000008,RR Lyrae
18.958,0.4916031,0.774,0.47800000000000153,RR Lyrae
18.74,0.6458424,0.217,0.5190000000000019,RR Lyrae
18.811,0.5638566,0.601,0.5489999999999995,RR Lyrae
18.244,0.6318447,0.226,0.31899999999999906,RR Lyrae
18.695,0.6223884,0.767,0.5700000000000003,RR Lyrae
18.909,0.488833,0.881,0.4440000000000026,RR Lyrae
18.461,0.8088071,0.296,0.6290000000000013,RR Lyrae
18.681,0.5682056,0.538,0.5350000000000001,RR Lyrae
18.674,0.4926618,0.305,0.5820000000000007,RR Lyrae
19.182,0.457246,0.708,0.5869999999999997,RR Lyrae
19.039,0.6261003,0.245,0.7619999999999969,RR Lyrae
18.979,0.550095,0.672,0.5429999999999993,RR Lyrae
18.732,0.5288386,0.668,0.5010000000000012,RR Lyrae
19.047,0.5742764,0.422,0.7749999999999986,RR Lyrae
18.791,0.5297144,0.719,0.588000000000001,RR Lyrae
19.039,0.5254515,0.505,0.5689999999999991,RR Lyrae
18.586,0.6176854,0.661,0.5680000000000014,RR Lyrae
18.633,0.6249721,0.657,0.5350000000000001,RR Lyrae
18.867,0.5307173,0.834,0.5589999999999975,RR Lyrae
18.742,0.6698368,0.653,0.6039999999999992,RR Lyrae
19.419,0.63065,0.303,1.1609999999999978,RR Lyrae
19.118,0.5285616,0.418,0.6720000000000006,RR Lyrae
18.52,0.5798213,0.161,0.5,RR Lyrae
18.822,0.5651886,0.518,0.5280000000000022,RR Lyrae
18.691,0.5634198,0.599,0.5229999999999997,RR Lyrae
18.652,0.5993226,0.764,0.5579999999999998,RR Lyrae
18.977,0.4605545,0.912,0.5560000000000009,RR Lyrae
18.937,0.451469,0.778,0.4809999999999981,RR Lyrae
18.794,0.6365281,0.196,0.6920000000000002,RR Lyrae
18.685,0.498493,0.657,0.49900000000000233,RR Lyrae
18.729,0.6547791,0.486,0.657,RR Lyrae
18.77,0.6217756,0.43,0.6260000000000012,RR Lyrae
16.288,290.9,0.707,3.5410000000000004,Mira
14.241,164.84,0.169,2.2680000000000007,Mira
15.12,332.3,0.351,3.7650000000000023,Mira
15.259,374.6,0.449,3.0060000000000002,Mira
15.159,323.1,0.414,2.7619999999999987,Mira
14.932,176.13,0.348,2.014999999999999,Mira
16.336,364.2,1.729,4.1960000000000015,Mira
18.46,504.2,0.755,4.047999999999998,Mira
14.199,154.59,0.194,2.0200000000000014,Mira
14.063,216.1,0.243,2.3489999999999984,Mira
15.047,405.5,0.437,3.25,Mira
14.248,120.25,0.198,1.6950000000000003,Mira
14.766,250.2,0.731,2.447000000000001,Mira
13.517,400.8,0.157,2.527000000000001,Mira
14.2,266.8,0.259,2.021000000000001,Mira
14.195,296.0,0.158,3.1140000000000008,Mira
16.347,388.8,1.483,3.160999999999998,Mira
13.08,320.9,0.18,2.7029999999999994,Mira
17.124,357.8,3.047,4.895,Mira
14.607,158.73,0.73,2.1050000000000004,Mira
15.57,517.4,1.194,3.785,Mira
14.472,280.3,0.33,2.263,Mira
13.849,199.48,0.09,2.0060000000000002,Mira
15.624,283.0,1.228,2.851000000000001,Mira
15.046,132.76,0.336,2.620000000000001,Mira
16.113,358.2,2.041,2.955000000000002,Mira
14.097,245.2,0.282,2.4590000000000014,Mira
14.721,394.6,0.255,3.5380000000000003,Mira
14.278,170.41,0.29,2.299999999999999,Mira
16.179,428.2,1.283,2.900000000000002,Mira
17.954,435.7,2.247,4.422000000000001,Mira
14.35,298.7,0.222,2.3370000000000015,Mira
16.182,409.8,0.418,3.897000000000002,Mira
14.219,182.79,0.147,2.697000000000001,Mira
14.027,205.8,0.071,2.2479999999999993,Mira
15.763,404.0,0.591,3.8070000000000004,Mira
14.513,389.2,0.205,3.453000000000001,Mira
14.351,236.6,0.34,2.5389999999999997,Mira
14.433,206.3,0.191,2.3470000000000013,Mira
16.28,406.0,1.128,2.91,Mira
14.529,256.2,0.261,3.2510000000000012,Mira
14.791,297.3,0.259,2.817,Mira
15.362,403.6,0.754,3.6049999999999986,Mira
15.403,356.3,0.895,2.8450000000000006,Mira
16.046,382.2,0.893,3.684000000000001,Mira
14.391,171.1,0.129,2.3519999999999985,Mira
15.41,469.5,1.053,2.978999999999999,Mira
16.463,335.5,1.123,3.3659999999999997,Mira
14.412,191.89,0.093,2.4159999999999986,Mira
16.899,409.5,2.211,3.8309999999999995,Mira
17.041,280.7,1.973,3.3619999999999983,Mira
15.679,269.3,1.657,2.1500000000000004,Mira
14.643,314.6,0.393,2.881999999999998,Mira
15.56,411.7,0.623,3.3789999999999996,Mira
14.331,224.9,0.186,2.058,Mira
16.401,388.7,0.447,2.9849999999999994,Mira
14.414,146.36,0.313,2.003000000000002,Mira
14.549,213.5,0.315,2.062000000000001,Mira
14.297,214.7,0.3,2.654,Mira
14.643,153.25,0.19,2.5429999999999993,Mira
17.428,624.1,1.158,1.7669999999999995,Mira
15.014,428.8,0.524,3.6260000000000012,Mira
14.98,375.1,0.747,3.312999999999999,Mira
14.49,210.2,0.115,2.1659999999999986,Mira
18.461,544.5,1.808,4.9780000000000015,Mira
15.113,131.49,0.126,2.530000000000001,Mira
16.828,437.3,2.053,2.7609999999999992,Mira
16.605,258.7,0.592,3.3550000000000004,Mira
16.316,473.3,1.185,3.1799999999999997,Mira
14.447,190.81,0.247,1.8829999999999991,Mira
14.165,193.63,0.195,2.1310000000000002,Mira
14.78,360.0,0.874,2.2509999999999994,Mira
18.495,539.8,0.624,3.0599999999999987,Mira
16.807,452.9,0.714,3.84,Mira
16.886,464.7,1.447,4.240000000000002,Mira
15.062,372.4,0.333,3.354000000000001,Mira
13.283,1250.0,0.505,7.525,Mira
14.722,178.82,0.443,2.944000000000001,Mira
14.948,206.4,0.347,2.91,Mira
14.683,205.6,0.283,2.997,Mira
14.951,129.73,0.227,2.7119999999999997,Mira
14.22,1265.0,0.205,6.504,Mira
16.287,440.8,0.792,4.694000000000003,Mira
14.583,299.5,0.39,2.6820000000000004,Mira
17.861,498.6,4.312,4.039999999999999,Mira
16.931,394.3,0.881,3.320999999999998,Mira
14.37,416.0,0.244,3.67,Mira
14.408,360.2,0.63,5.700000000000001,Mira
14.716,167.8,0.267,2.548,Mira
16.27,442.3,1.096,3.789999999999999,Mira
14.322,242.8,0.18,1.958000000000002,Mira
15.272,183.9,0.129,3.153999999999998,Mira
14.017,162.23,0.184,2.152000000000001,Mira
14.418,179.65,0.154,2.2590000000000003,Mira
17.089,367.2,2.797,2.583000000000002,Mira
14.56,563.1,1.13,3.045,Mira
13.288,756.1,0.734,5.038,Mira
16.367,463.9,1.217,3.570999999999998,Mira
14.536,229.6,0.387,3.110999999999999,Mira
14.585,237.8,0.272,3.035999999999998,Mira
17.74,444.0,1.181,3.677000000000003,Mira
14.296,250.0,0.245,2.269000000000002,Mira
14.271,180.22,0.206,2.375,Mira
15.728,897.7,1.066,3.0310000000000006,Mira
16.561,437.1,1.654,3.2910000000000004,Mira
15.372,450.4,0.709,4.3210000000000015,Mira
13.822,911.6,1.288,4.899000000000001,Mira
16.976,246.4,1.111,3.3019999999999996,Mira
15.083,427.5,0.287,3.798,Mira
14.933,517.7,0.222,3.774000000000001,Mira
14.649,231.6,0.435,2.0950000000000006,Mira
15.053,381.0,0.618,3.0939999999999976,Mira
16.199,487.1,1.268,4.405999999999999,Mira
13.057,693.9,0.313,2.949,Mira
14.409,207.8,0.072,2.273999999999999,Mira
18.187,470.6,1.057,2.512999999999998,Mira
14.379,384.0,0.264,3.2990000000000013,Mira
14.281,246.0,0.294,2.8729999999999993,Mira
17.525,455.0,2.11,3.3190000000000026,Mira
14.188,210.5,0.207,2.572000000000001,Mira
14.463,243.2,0.24,2.4090000000000007,Mira
14.481,224.3,0.314,2.851000000000001,Mira
16.994,381.3,0.494,4.1129999999999995,Mira
16.716,370.3,1.255,3.0559999999999974,Mira
14.381,159.39,0.123,2.2459999999999987,Mira
14.427,121.7,0.183,1.9379999999999988,Mira
12.972,886.0,0.355,5.194000000000001,Mira
14.923,563.3,0.807,3.606,Mira
17.066,484.3,0.874,4.3580000000000005,Mira
14.586,316.4,0.332,2.6530000000000005,Mira
16.246,427.0,0.312,4.158000000000001,Mira
17.231,493.1,1.175,4.049999999999997,Mira
15.811,373.3,0.841,3.026,Mira
18.539,513.6,2.238,2.233999999999998,Mira
16.765,466.6,2.199,3.0180000000000007,Mira
14.528,386.7,0.242,3.2219999999999995,Mira
16.923,318.5,1.325,3.7890000000000015,Mira
14.688,228.4,0.452,2.9339999999999993,Mira
16.778,452.5,0.797,3.2650000000000006,Mira
14.876,422.3,0.463,3.4830000000000023,Mira
15.828,449.9,0.636,2.997,Mira
16.842,492.6,0.503,3.4770000000000003,Mira
14.202,210.7,0.33,2.2180000000000017,Mira
17.988,475.5,1.962,2.617000000000001,Mira
